Date,Close
10/5/2020 16:00:00,520.65
10/6/2020 16:00:00,505.87
10/7/2020 16:00:00,534.66
10/8/2020 16:00:00,531.79
10/9/2020 16:00:00,539.44
10/12/2020 16:00:00,539.81
10/13/2020 16:00:00,554.09
10/14/2020 16:00:00,541.45
10/15/2020 16:00:00,541.94
10/16/2020 16:00:00,530.79
10/19/2020 16:00:00,530.72
10/20/2020 16:00:00,525.42
10/21/2020 16:00:00,489.05
10/22/2020 16:00:00,485.23
10/23/2020 16:00:00,488.28
10/26/2020 16:00:00,488.24
10/27/2020 16:00:00,488.93
10/28/2020 16:00:00,486.24
10/29/2020 16:00:00,504.21
10/30/2020 16:00:00,475.74
11/2/2020 16:00:00,484.12
11/3/2020 16:00:00,487.22
11/4/2020 16:00:00,496.95
11/5/2020 16:00:00,513.76
11/6/2020 16:00:00,514.73
11/9/2020 16:00:00,470.5
11/10/2020 16:00:00,480.24
11/11/2020 16:00:00,490.76
11/12/2020 16:00:00,486.77
11/13/2020 16:00:00,482.84
11/16/2020 16:00:00,479.1
11/17/2020 16:00:00,480.63
11/18/2020 16:00:00,481.79
11/19/2020 16:00:00,484.67
11/20/2020 16:00:00,488.24
11/23/2020 16:00:00,476.62
11/24/2020 16:00:00,482.88
11/25/2020 16:00:00,485
11/27/2020 13:00:00,491.36
11/30/2020 16:00:00,490.7
12/1/2020 16:00:00,504.58
12/2/2020 16:00:00,503.38
12/3/2020 16:00:00,497.52
12/4/2020 16:00:00,498.31
12/7/2020 16:00:00,515.78
12/8/2020 16:00:00,512.66
12/9/2020 16:00:00,493.6
12/10/2020 16:00:00,501.09
12/11/2020 16:00:00,503.22
12/14/2020 16:00:00,522.42
12/15/2020 16:00:00,519.78
12/16/2020 16:00:00,524.83
12/17/2020 16:00:00,532.9
12/18/2020 16:00:00,534.45
12/21/2020 16:00:00,528.91
12/22/2020 16:00:00,527.33
12/23/2020 16:00:00,514.48
12/24/2020 13:00:00,513.97
12/28/2020 16:00:00,519.12
12/29/2020 16:00:00,530.87
12/30/2020 16:00:00,524.59
12/31/2020 16:00:00,540.73
1/4/2021 16:00:00,522.86
1/5/2021 16:00:00,520.8
1/6/2021 16:00:00,500.49
1/7/2021 16:00:00,508.89
1/8/2021 16:00:00,510.4
1/11/2021 16:00:00,499.1
1/12/2021 16:00:00,494.25
1/13/2021 16:00:00,507.79
1/14/2021 16:00:00,500.86
1/15/2021 16:00:00,497.98
1/19/2021 16:00:00,501.77
1/20/2021 16:00:00,586.34
1/21/2021 16:00:00,579.84
1/22/2021 16:00:00,565.17
1/25/2021 16:00:00,556.78
1/26/2021 16:00:00,561.93
1/27/2021 16:00:00,523.28
1/28/2021 16:00:00,538.6
1/29/2021 16:00:00,532.39
2/1/2021 16:00:00,539.04
2/2/2021 16:00:00,548.16
2/3/2021 16:00:00,539.45
2/4/2021 16:00:00,552.16
2/5/2021 16:00:00,550.79
2/8/2021 16:00:00,547.92
2/9/2021 16:00:00,559.07
2/10/2021 16:00:00,563.59
2/11/2021 16:00:00,557.59
2/12/2021 16:00:00,556.52
2/16/2021 16:00:00,557.28
2/17/2021 16:00:00,551.34
2/18/2021 16:00:00,548.22
2/19/2021 16:00:00,540.22
2/22/2021 16:00:00,533.78
2/23/2021 16:00:00,546.15
2/24/2021 16:00:00,553.41
2/25/2021 16:00:00,546.7
2/26/2021 16:00:00,538.85
3/1/2021 16:00:00,550.64
3/2/2021 16:00:00,547.82
3/3/2021 16:00:00,520.7
3/4/2021 16:00:00,511.29
3/5/2021 16:00:00,516.39
3/8/2021 16:00:00,493.33
3/9/2021 16:00:00,506.44
3/10/2021 16:00:00,504.54
3/11/2021 16:00:00,523.06
3/12/2021 16:00:00,518.02
3/15/2021 16:00:00,520.25
3/16/2021 16:00:00,524.03
3/17/2021 16:00:00,524.44
3/18/2021 16:00:00,504.79
3/19/2021 16:00:00,512.18
3/22/2021 16:00:00,523.11
3/23/2021 16:00:00,535.09
3/24/2021 16:00:00,520.81
3/25/2021 16:00:00,502.86
3/26/2021 16:00:00,508.05
3/29/2021 16:00:00,513.95
3/30/2021 16:00:00,513.39
3/31/2021 16:00:00,521.66
4/1/2021 16:00:00,539.42
4/5/2021 16:00:00,540.67
4/6/2021 16:00:00,544.53
4/7/2021 16:00:00,546.99
4/8/2021 16:00:00,554.58
4/9/2021 16:00:00,555.31
4/12/2021 16:00:00,552.78
4/13/2021 16:00:00,553.73
4/14/2021 16:00:00,540.02
4/15/2021 16:00:00,549.22
4/16/2021 16:00:00,546.54
4/19/2021 16:00:00,554.44
4/20/2021 16:00:00,549.57
4/21/2021 16:00:00,508.9
4/22/2021 16:00:00,508.78
4/23/2021 16:00:00,505.55
4/26/2021 16:00:00,510.3
4/27/2021 16:00:00,505.55
4/28/2021 16:00:00,506.52
4/29/2021 16:00:00,509
4/30/2021 16:00:00,513.47
5/3/2021 16:00:00,509.11
5/4/2021 16:00:00,503.18
5/5/2021 16:00:00,496.08
5/6/2021 16:00:00,499.55
5/7/2021 16:00:00,503.84
5/10/2021 16:00:00,486.69
5/11/2021 16:00:00,495.08
5/12/2021 16:00:00,484.98
5/13/2021 16:00:00,486.66
5/14/2021 16:00:00,493.37
5/17/2021 16:00:00,488.94
5/18/2021 16:00:00,486.28
5/19/2021 16:00:00,487.7
5/20/2021 16:00:00,501.67
5/21/2021 16:00:00,497.89
5/24/2021 16:00:00,502.9
