Date,Close
10/5/2020 16:00:00,122.01
10/6/2020 16:00:00,121.97
10/7/2020 16:00:00,124.07
10/8/2020 16:00:00,131.49
10/9/2020 16:00:00,127.79
10/12/2020 16:00:00,127.21
10/13/2020 16:00:00,125.1
10/14/2020 16:00:00,125.94
10/15/2020 16:00:00,124.89
10/16/2020 16:00:00,125.93
10/19/2020 16:00:00,125.52
10/20/2020 16:00:00,117.37
10/21/2020 16:00:00,115.06
10/22/2020 16:00:00,115.76
10/23/2020 16:00:00,116
10/26/2020 16:00:00,112.22
10/27/2020 16:00:00,110.56
10/28/2020 16:00:00,106.65
10/29/2020 16:00:00,108.91
10/30/2020 16:00:00,111.66
11/2/2020 16:00:00,112.91
11/3/2020 16:00:00,114.16
11/4/2020 16:00:00,111.9
11/5/2020 16:00:00,114.77
11/6/2020 16:00:00,114.04
11/9/2020 16:00:00,115.53
11/10/2020 16:00:00,117.91
11/11/2020 16:00:00,117.2
11/12/2020 16:00:00,114.5
11/13/2020 16:00:00,116.85
11/16/2020 16:00:00,118.36
11/17/2020 16:00:00,117.7
11/18/2020 16:00:00,116.77
11/19/2020 16:00:00,117.18
11/20/2020 16:00:00,116.94
11/23/2020 16:00:00,120.09
11/24/2020 16:00:00,124.42
11/25/2020 16:00:00,124.2
11/27/2020 13:00:00,124.35
11/30/2020 16:00:00,123.52
12/1/2020 16:00:00,123.16
12/2/2020 16:00:00,124.62
12/3/2020 16:00:00,123.61
12/4/2020 16:00:00,127.2
12/7/2020 16:00:00,124.7
12/8/2020 16:00:00,125.71
12/9/2020 16:00:00,126.79
12/10/2020 16:00:00,124.96
12/11/2020 16:00:00,124.27
12/14/2020 16:00:00,123.53
12/15/2020 16:00:00,125.93
12/16/2020 16:00:00,125.55
12/17/2020 16:00:00,125.55
12/18/2020 16:00:00,125.85
12/21/2020 16:00:00,123.39
12/22/2020 16:00:00,123.61
12/23/2020 16:00:00,123.9
12/24/2020 13:00:00,124.69
12/28/2020 16:00:00,124.82
12/29/2020 16:00:00,123.8
12/30/2020 16:00:00,124.34
12/31/2020 16:00:00,125.88
1/4/2021 16:00:00,123.94
1/5/2021 16:00:00,126.14
1/6/2021 16:00:00,129.29
1/7/2021 16:00:00,128.99
1/8/2021 16:00:00,128.53
1/11/2021 16:00:00,128.58
1/12/2021 16:00:00,129.21
1/13/2021 16:00:00,126.92
1/14/2021 16:00:00,128.97
1/15/2021 16:00:00,128.39
1/19/2021 16:00:00,129.02
1/20/2021 16:00:00,130.08
1/21/2021 16:00:00,131.65
1/22/2021 16:00:00,118.61
1/25/2021 16:00:00,118.58
1/26/2021 16:00:00,122.49
1/27/2021 16:00:00,122.47
1/28/2021 16:00:00,120.08
1/29/2021 16:00:00,119.11
2/1/2021 16:00:00,120.54
2/2/2021 16:00:00,119.44
2/3/2021 16:00:00,119.12
2/4/2021 16:00:00,121.02
2/5/2021 16:00:00,121.79
2/8/2021 16:00:00,123.61
2/9/2021 16:00:00,122.1
2/10/2021 16:00:00,122.24
2/11/2021 16:00:00,120.91
2/12/2021 16:00:00,120.8
2/16/2021 16:00:00,120.07
2/17/2021 16:00:00,119.97
2/18/2021 16:00:00,120.73
2/19/2021 16:00:00,118.99
2/22/2021 16:00:00,120.86
2/23/2021 16:00:00,120.71
2/24/2021 16:00:00,123.21
2/25/2021 16:00:00,122.47
2/26/2021 16:00:00,118.93
3/1/2021 16:00:00,120.74
3/2/2021 16:00:00,120.33
3/3/2021 16:00:00,122.36
3/4/2021 16:00:00,120.11
3/5/2021 16:00:00,122.83
3/8/2021 16:00:00,124.81
3/9/2021 16:00:00,124.18
3/10/2021 16:00:00,127.87
3/11/2021 16:00:00,127.14
3/12/2021 16:00:00,127.61
3/15/2021 16:00:00,128.58
3/16/2021 16:00:00,128.24
3/17/2021 16:00:00,129.03
3/18/2021 16:00:00,130.06
3/19/2021 16:00:00,128.9
3/22/2021 16:00:00,130.55
3/23/2021 16:00:00,130.46
3/24/2021 16:00:00,130.62
3/25/2021 16:00:00,133.07
3/26/2021 16:00:00,136.38
3/29/2021 16:00:00,135.86
