Date,Close
10/5/2020 16:00:00,1482.83
10/6/2020 16:00:00,1451.02
10/7/2020 16:00:00,1459.14
10/8/2020 16:00:00,1483.43
10/9/2020 16:00:00,1510.45
10/12/2020 16:00:00,1564.59
10/13/2020 16:00:00,1567.07
10/14/2020 16:00:00,1563.44
10/15/2020 16:00:00,1555.47
10/16/2020 16:00:00,1567.7
10/19/2020 16:00:00,1529.95
10/20/2020 16:00:00,1551.08
10/21/2020 16:00:00,1585.99
10/22/2020 16:00:00,1606.66
10/23/2020 16:00:00,1632.98
10/26/2020 16:00:00,1584.29
10/27/2020 16:00:00,1598.88
10/28/2020 16:00:00,1510.8
10/29/2020 16:00:00,1556.88
10/30/2020 16:00:00,1616.11
11/2/2020 16:00:00,1624.32
11/3/2020 16:00:00,1645.66
11/4/2020 16:00:00,1745.85
11/5/2020 16:00:00,1762.5
11/6/2020 16:00:00,1759.73
11/9/2020 16:00:00,1761.42
11/10/2020 16:00:00,1737.72
11/11/2020 16:00:00,1747.23
11/12/2020 16:00:00,1742.82
11/13/2020 16:00:00,1772.26
11/16/2020 16:00:00,1774.03
11/17/2020 16:00:00,1761.66
11/18/2020 16:00:00,1740.64
11/19/2020 16:00:00,1758.57
11/20/2020 16:00:00,1736.38
11/23/2020 16:00:00,1727.56
11/24/2020 16:00:00,1763.9
11/25/2020 16:00:00,1764.13
11/27/2020 13:00:00,1787.02
11/30/2020 16:00:00,1754.4
12/1/2020 16:00:00,1795.36
12/2/2020 16:00:00,1824.97
12/3/2020 16:00:00,1821.84
12/4/2020 16:00:00,1823.76
12/7/2020 16:00:00,1817.03
12/8/2020 16:00:00,1811.33
12/9/2020 16:00:00,1777.86
12/10/2020 16:00:00,1767.65
12/11/2020 16:00:00,1774.8
12/14/2020 16:00:00,1752.26
12/15/2020 16:00:00,1761.08
12/16/2020 16:00:00,1757.19
12/17/2020 16:00:00,1740.51
12/18/2020 16:00:00,1726.22
12/21/2020 16:00:00,1734.56
12/22/2020 16:00:00,1720.22
12/23/2020 16:00:00,1728.23
12/24/2020 13:00:00,1734.16
12/28/2020 16:00:00,1773.96
12/29/2020 16:00:00,1757.76
12/30/2020 16:00:00,1736.25
12/31/2020 16:00:00,1752.64
1/4/2021 16:00:00,1726.13
1/5/2021 16:00:00,1740.05
1/6/2021 16:00:00,1722.88
1/7/2021 16:00:00,1774.34
1/8/2021 16:00:00,1797.83
1/11/2021 16:00:00,1756.29
1/12/2021 16:00:00,1737.43
1/13/2021 16:00:00,1747.25
1/14/2021 16:00:00,1730.92
1/15/2021 16:00:00,1727.62
1/19/2021 16:00:00,1784.47
1/20/2021 16:00:00,1880.07
1/21/2021 16:00:00,1884.15
1/22/2021 16:00:00,1892.56
1/25/2021 16:00:00,1894.28
1/26/2021 16:00:00,1907.95
1/27/2021 16:00:00,1818.94
1/28/2021 16:00:00,1853.2
1/29/2021 16:00:00,1827.36
2/1/2021 16:00:00,1893.07
2/2/2021 16:00:00,1919.12
2/3/2021 16:00:00,2058.88
2/4/2021 16:00:00,2053.63
2/5/2021 16:00:00,2088.83
2/8/2021 16:00:00,2084.52
2/9/2021 16:00:00,2075.39
2/10/2021 16:00:00,2086.48
2/11/2021 16:00:00,2088.75
2/12/2021 16:00:00,2095.03
2/16/2021 16:00:00,2110.7
2/17/2021 16:00:00,2118.62
2/18/2021 16:00:00,2105.81
2/19/2021 16:00:00,2088.81
2/22/2021 16:00:00,2054.26
2/23/2021 16:00:00,2060.12
2/24/2021 16:00:00,2083.81
2/25/2021 16:00:00,2015.95
2/26/2021 16:00:00,2021.91
3/1/2021 16:00:00,2069.66
3/2/2021 16:00:00,2064.48
3/3/2021 16:00:00,2011.41
3/4/2021 16:00:00,2033.93
3/5/2021 16:00:00,2097.07
3/8/2021 16:00:00,2007.5
3/9/2021 16:00:00,2040.36
3/10/2021 16:00:00,2036.19
