Date,Close
10/5/2020 16:00:00,39.22
10/6/2020 16:00:00,39.76
10/7/2020 16:00:00,40.08
10/8/2020 16:00:00,39.85
10/9/2020 16:00:00,40.16
10/12/2020 16:00:00,40.08
10/13/2020 16:00:00,40.57
10/14/2020 16:00:00,41.65
10/15/2020 16:00:00,40.96
10/16/2020 16:00:00,39.78
10/19/2020 16:00:00,38.65
10/20/2020 16:00:00,38.71
10/21/2020 16:00:00,38.99
10/22/2020 16:00:00,38.6
10/23/2020 16:00:00,38.28
10/26/2020 16:00:00,37.65
10/27/2020 16:00:00,37.48
10/28/2020 16:00:00,36.65
10/29/2020 16:00:00,37.33
10/30/2020 16:00:00,36.36
11/2/2020 16:00:00,38.41
11/3/2020 16:00:00,38.5
11/4/2020 16:00:00,39.1
11/5/2020 16:00:00,37.78
11/6/2020 16:00:00,38.92
11/9/2020 16:00:00,40.23
11/10/2020 16:00:00,40.53
11/11/2020 16:00:00,41.11
11/12/2020 16:00:00,40.3
11/13/2020 16:00:00,40.88
11/16/2020 16:00:00,42.26
11/17/2020 16:00:00,42.23
11/18/2020 16:00:00,41.47
11/19/2020 16:00:00,41.95
11/20/2020 16:00:00,40.97
11/23/2020 16:00:00,41.3
11/24/2020 16:00:00,42.03
11/25/2020 16:00:00,41.97
11/27/2020 13:00:00,41.8
11/30/2020 16:00:00,43.04
12/1/2020 16:00:00,44.86
12/2/2020 16:00:00,44.48
12/3/2020 16:00:00,44.12
12/4/2020 16:00:00,44.97
12/7/2020 16:00:00,44.3
12/8/2020 16:00:00,43.77
12/9/2020 16:00:00,43.82
12/10/2020 16:00:00,44.44
12/11/2020 16:00:00,44.25
12/14/2020 16:00:00,44.61
12/15/2020 16:00:00,45.68
12/16/2020 16:00:00,45.53
12/17/2020 16:00:00,47.49
12/18/2020 16:00:00,46.43
12/21/2020 16:00:00,46.19
12/22/2020 16:00:00,47.14
12/23/2020 16:00:00,47.76
12/24/2020 13:00:00,47.32
12/28/2020 16:00:00,47.92
12/29/2020 16:00:00,48.17
12/30/2020 16:00:00,48.38
12/31/2020 16:00:00,48.05
1/4/2021 16:00:00,47.22
1/5/2021 16:00:00,48.02
1/6/2021 16:00:00,48.5
1/7/2021 16:00:00,48.43
1/8/2021 16:00:00,48.24
1/11/2021 16:00:00,47.25
1/12/2021 16:00:00,48.71
1/13/2021 16:00:00,50.18
1/14/2021 16:00:00,51.68
1/15/2021 16:00:00,50.83
1/19/2021 16:00:00,52.08
1/20/2021 16:00:00,51.55
1/21/2021 16:00:00,52.59
1/22/2021 16:00:00,55.52
1/25/2021 16:00:00,53.96
1/26/2021 16:00:00,57.46
1/27/2021 16:00:00,57.44
1/28/2021 16:00:00,56.49
1/29/2021 16:00:00,56.33
2/1/2021 16:00:00,57.58
2/2/2021 16:00:00,57.16
2/3/2021 16:00:00,56.51
2/4/2021 16:00:00,56
2/5/2021 16:00:00,49.23
2/8/2021 16:00:00,47.42
2/9/2021 16:00:00,47.24
2/10/2021 16:00:00,46.68
2/11/2021 16:00:00,47.06
2/12/2021 16:00:00,46.41
2/16/2021 16:00:00,46.5
2/17/2021 16:00:00,47.49
2/18/2021 16:00:00,47.27
2/19/2021 16:00:00,46.81
2/22/2021 16:00:00,47.73
2/23/2021 16:00:00,48.24
2/24/2021 16:00:00,49.81
2/25/2021 16:00:00,48.9
2/26/2021 16:00:00,49.4
3/1/2021 16:00:00,52.49
3/2/2021 16:00:00,52.9
3/3/2021 16:00:00,51.82
3/4/2021 16:00:00,52.58
3/5/2021 16:00:00,54.5
3/8/2021 16:00:00,56.75
3/9/2021 16:00:00,56.07
3/10/2021 16:00:00,57.22
3/11/2021 16:00:00,58.28
3/12/2021 16:00:00,57.21
3/15/2021 16:00:00,57.67
3/16/2021 16:00:00,57.72
3/17/2021 16:00:00,56.57
3/18/2021 16:00:00,55.96
3/19/2021 16:00:00,57.12
3/22/2021 16:00:00,57.74
3/23/2021 16:00:00,56.37
3/24/2021 16:00:00,56.59
3/25/2021 16:00:00,55.25
3/26/2021 16:00:00,55
3/29/2021 16:00:00,56.09
3/30/2021 16:00:00,55.95
3/31/2021 16:00:00,54.26
4/1/2021 16:00:00,55.59
4/5/2021 16:00:00,55.49
4/6/2021 16:00:00,56.05
4/7/2021 16:00:00,56.5
4/8/2021 16:00:00,56.09
4/9/2021 16:00:00,58.36
4/12/2021 16:00:00,56.8
4/13/2021 16:00:00,56.35
4/14/2021 16:00:00,56.23
4/15/2021 16:00:00,56.74
4/16/2021 16:00:00,56.36
4/19/2021 16:00:00,56.74
4/20/2021 16:00:00,56.58
4/21/2021 16:00:00,56.94
4/22/2021 16:00:00,56.22
4/23/2021 16:00:00,54.23
4/26/2021 16:00:00,55.62
4/27/2021 16:00:00,55.75
4/28/2021 16:00:00,55.55
4/29/2021 16:00:00,55.68
4/30/2021 16:00:00,55.11
5/3/2021 16:00:00,55.89
5/4/2021 16:00:00,54.34
5/5/2021 16:00:00,54.21
5/6/2021 16:00:00,54.96
5/7/2021 16:00:00,54.87
5/10/2021 16:00:00,54.59
5/11/2021 16:00:00,54.05
5/12/2021 16:00:00,52.81
5/13/2021 16:00:00,52.81
5/14/2021 16:00:00,53.69
5/17/2021 16:00:00,53.9
5/18/2021 16:00:00,52.97
5/19/2021 16:00:00,52.69
5/20/2021 16:00:00,54.63
5/21/2021 16:00:00,57.55
5/24/2021 16:00:00,57.92
5/25/2021 16:00:00,57.28
5/26/2021 16:00:00,56.88
5/27/2021 16:00:00,56.67
5/28/2021 16:00:00,55.84
6/1/2021 16:00:00,55.66
6/2/2021 16:00:00,56.01
6/3/2021 16:00:00,56.77
6/4/2021 16:00:00,56.83
6/7/2021 16:00:00,56.29
6/8/2021 16:00:00,58.15
6/9/2021 16:00:00,64.48
6/10/2021 16:00:00,64.88
6/11/2021 16:00:00,62.55
6/14/2021 16:00:00,63.44
6/15/2021 16:00:00,61.69
6/16/2021 16:00:00,59.73
6/17/2021 16:00:00,58.78
6/18/2021 16:00:00,57.83
6/21/2021 16:00:00,57.78
6/22/2021 16:00:00,59.16
6/23/2021 16:00:00,58.6
6/24/2021 16:00:00,58.79
6/25/2021 16:00:00,59.94
6/28/2021 16:00:00,59.01
6/29/2021 16:00:00,57.96
6/30/2021 16:00:00,57.89
7/1/2021 16:00:00,58.36
7/2/2021 16:00:00,57.76
7/6/2021 16:00:00,56.47
7/7/2021 16:00:00,56.3
7/8/2021 16:00:00,55.72
7/9/2021 16:00:00,56.34
7/12/2021 16:00:00,55.9
7/13/2021 16:00:00,55.63
7/14/2021 16:00:00,55.33
7/15/2021 16:00:00,51.47
7/16/2021 16:00:00,50.56
7/19/2021 16:00:00,49.03
7/20/2021 16:00:00,48.68
7/21/2021 16:00:00,49.59
7/22/2021 16:00:00,49.61
7/23/2021 16:00:00,49.02
7/26/2021 16:00:00,49.61
7/27/2021 16:00:00,49.2
7/28/2021 16:00:00,49.19
7/29/2021 16:00:00,48.1
7/30/2021 16:00:00,49.38
8/2/2021 16:00:00,49.15
8/3/2021 16:00:00,48.66
8/4/2021 16:00:00,48.59
8/5/2021 16:00:00,50.1
8/6/2021 16:00:00,50.33
8/9/2021 16:00:00,49.76
8/10/2021 16:00:00,50.24
8/11/2021 16:00:00,50.68
8/12/2021 16:00:00,50.47
8/13/2021 16:00:00,50.26
8/16/2021 16:00:00,49.8
8/17/2021 16:00:00,48.95
8/18/2021 16:00:00,47.94
8/19/2021 16:00:00,47.25
8/20/2021 16:00:00,48.51
8/23/2021 16:00:00,49.05
8/24/2021 16:00:00,50.02
8/25/2021 16:00:00,50.21
8/26/2021 16:00:00,51.34
8/27/2021 16:00:00,52
8/30/2021 16:00:00,51.93
8/31/2021 16:00:00,52.11
9/1/2021 16:00:00,52.35
9/2/2021 16:00:00,52.59
9/3/2021 16:00:00,52
9/7/2021 16:00:00,50.91
9/8/2021 16:00:00,50.55
9/9/2021 16:00:00,50.08
9/10/2021 16:00:00,51.91
9/13/2021 16:00:00,53.98
9/14/2021 16:00:00,54.02
9/15/2021 16:00:00,55.08
9/16/2021 16:00:00,55
9/17/2021 16:00:00,55.09
9/20/2021 16:00:00,54.77
9/21/2021 16:00:00,55.71
9/22/2021 16:00:00,55.38
9/23/2021 16:00:00,55.78
9/24/2021 16:00:00,55.96
9/27/2021 16:00:00,56.03
9/28/2021 16:00:00,55.59
9/29/2021 16:00:00,56.09
9/30/2021 16:00:00,56.26
10/1/2021 16:00:00,57.65
