Date,Close
10/5/2020 16:00:00,264.65
10/6/2020 16:00:00,258.66
10/7/2020 16:00:00,258.12
10/8/2020 16:00:00,263.76
10/9/2020 16:00:00,264.45
10/12/2020 16:00:00,275.75
10/13/2020 16:00:00,276.14
10/14/2020 16:00:00,271.82
10/15/2020 16:00:00,266.72
10/16/2020 16:00:00,265.93
10/19/2020 16:00:00,261.4
10/20/2020 16:00:00,267.56
10/21/2020 16:00:00,278.73
10/22/2020 16:00:00,278.12
10/23/2020 16:00:00,284.79
10/26/2020 16:00:00,277.11
10/27/2020 16:00:00,283.29
10/28/2020 16:00:00,267.67
10/29/2020 16:00:00,280.83
10/30/2020 16:00:00,263.11
11/2/2020 16:00:00,261.36
11/3/2020 16:00:00,265.3
11/4/2020 16:00:00,287.38
11/5/2020 16:00:00,294.68
11/6/2020 16:00:00,293.41
11/9/2020 16:00:00,278.77
11/10/2020 16:00:00,272.43
11/11/2020 16:00:00,276.48
11/12/2020 16:00:00,275.08
11/13/2020 16:00:00,276.95
11/16/2020 16:00:00,278.96
11/17/2020 16:00:00,275
11/18/2020 16:00:00,271.97
11/19/2020 16:00:00,272.94
11/20/2020 16:00:00,269.7
11/23/2020 16:00:00,268.43
11/24/2020 16:00:00,276.92
11/25/2020 16:00:00,275.59
11/27/2020 13:00:00,277.81
11/30/2020 16:00:00,276.97
12/1/2020 16:00:00,286.55
12/2/2020 16:00:00,287.52
12/3/2020 16:00:00,281.85
12/4/2020 16:00:00,279.7
12/7/2020 16:00:00,285.58
12/8/2020 16:00:00,283.4
12/9/2020 16:00:00,277.92
12/10/2020 16:00:00,277.12
12/11/2020 16:00:00,273.55
12/14/2020 16:00:00,274.19
12/15/2020 16:00:00,275.55
12/16/2020 16:00:00,275.67
12/17/2020 16:00:00,274.48
12/18/2020 16:00:00,276.4
12/21/2020 16:00:00,272.79
12/22/2020 16:00:00,267.09
12/23/2020 16:00:00,268.11
12/24/2020 13:00:00,267.4
12/28/2020 16:00:00,277
12/29/2020 16:00:00,276.78
12/30/2020 16:00:00,271.87
12/31/2020 16:00:00,273.16
1/4/2021 16:00:00,268.94
1/5/2021 16:00:00,270.97
1/6/2021 16:00:00,263.31
1/7/2021 16:00:00,268.74
1/8/2021 16:00:00,267.57
1/11/2021 16:00:00,256.84
1/12/2021 16:00:00,251.09
1/13/2021 16:00:00,251.64
1/14/2021 16:00:00,245.64
1/15/2021 16:00:00,251.36
1/19/2021 16:00:00,261.1
1/20/2021 16:00:00,267.48
1/21/2021 16:00:00,272.87
1/22/2021 16:00:00,274.5
1/25/2021 16:00:00,278.01
1/26/2021 16:00:00,282.05
1/27/2021 16:00:00,272.14
1/28/2021 16:00:00,265
1/29/2021 16:00:00,258.33
2/1/2021 16:00:00,262.01
2/2/2021 16:00:00,267.08
2/3/2021 16:00:00,266.65
2/4/2021 16:00:00,266.49
2/5/2021 16:00:00,268.1
2/8/2021 16:00:00,266.58
2/9/2021 16:00:00,269.45
2/10/2021 16:00:00,271.87
2/11/2021 16:00:00,270.39
2/12/2021 16:00:00,270.5
2/16/2021 16:00:00,273.97
2/17/2021 16:00:00,273.57
2/18/2021 16:00:00,269.39
2/19/2021 16:00:00,261.56
2/22/2021 16:00:00,260.33
2/23/2021 16:00:00,265.86
2/24/2021 16:00:00,264.31
2/25/2021 16:00:00,254.69
2/26/2021 16:00:00,257.62
3/1/2021 16:00:00,264.91
3/2/2021 16:00:00,259
3/3/2021 16:00:00,255.41
3/4/2021 16:00:00,257.64
3/5/2021 16:00:00,264.28
3/8/2021 16:00:00,255.31
3/9/2021 16:00:00,265.74
3/10/2021 16:00:00,264.9
3/11/2021 16:00:00,273.88
3/12/2021 16:00:00,268.4
3/15/2021 16:00:00,273.75
3/16/2021 16:00:00,279.28
3/17/2021 16:00:00,284.01
3/18/2021 16:00:00,278.62
3/19/2021 16:00:00,290.11
3/22/2021 16:00:00,293.54
3/23/2021 16:00:00,290.63
3/24/2021 16:00:00,282.14
3/25/2021 16:00:00,278.74
3/26/2021 16:00:00,283.02
3/29/2021 16:00:00,290.82
3/30/2021 16:00:00,288
3/31/2021 16:00:00,294.53
4/1/2021 16:00:00,298.66
4/5/2021 16:00:00,308.91
4/6/2021 16:00:00,306.26
4/7/2021 16:00:00,313.09
4/8/2021 16:00:00,313.02
4/9/2021 16:00:00,312.46
4/12/2021 16:00:00,311.54
4/13/2021 16:00:00,309.76
4/14/2021 16:00:00,302.82
4/15/2021 16:00:00,307.82
4/16/2021 16:00:00,306.18
4/19/2021 16:00:00,302.24
4/20/2021 16:00:00,302.65
4/21/2021 16:00:00,301.47
4/22/2021 16:00:00,296.52
4/23/2021 16:00:00,301.13
4/26/2021 16:00:00,303.04
4/27/2021 16:00:00,303.57
4/28/2021 16:00:00,307.1
4/29/2021 16:00:00,329.51
4/30/2021 16:00:00,325.08
5/3/2021 16:00:00,322.58
5/4/2021 16:00:00,318.36
5/5/2021 16:00:00,315.02
5/6/2021 16:00:00,320.02
5/7/2021 16:00:00,319.08
5/10/2021 16:00:00,305.97
5/11/2021 16:00:00,306.53
5/12/2021 16:00:00,302.55
5/13/2021 16:00:00,305.26
5/14/2021 16:00:00,315.94
5/17/2021 16:00:00,315.46
5/18/2021 16:00:00,309.96
5/19/2021 16:00:00,313.59
